Problem,Package,File,Priority,Line,Description,Rule set,Rule
11,org.elasticsearch.xpack.esql.core.tree,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\core\tree\NodeInfo.java,3,749,Avoid long parameter lists.,Design,ExcessiveParameterList
1,org.elasticsearch.xpack.esql.core.tree,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\core\tree\NodePropertiesToString.java,3,101,The method 'appendIterable(Iterable<?>)' has a cyclomatic complexity of 12.,Design,CyclomaticComplexity
1,org.elasticsearch.xpack.esql.core.tree,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\core\tree\NodeUtils.java,3,19,"The method 'diffString(String, String)' has a cyclomatic complexity of 10.",Design,CyclomaticComplexity
1,org.elasticsearch.xpack.esql.core.tree,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\core\tree\Source.java,3,22,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.elasticsearch.xpack.esql.core.type,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\core\type\DataType.java,3,193,The enum 'DataType' has a total cyclomatic complexity of 119 (highest 24).,Design,CyclomaticComplexity
2,org.elasticsearch.xpack.esql.core.type,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\core\type\DataType.java,3,685,The method 'fromJavaType(Class<?>)' has a cyclomatic complexity of 24.,Design,CyclomaticComplexity
3,org.elasticsearch.xpack.esql.core.type,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\core\type\DataType.java,3,1045,The method 'suggestedCast(Set<DataType>)' has a cyclomatic complexity of 11.,Design,CyclomaticComplexity
4,org.elasticsearch.xpack.esql.core.type,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\core\type\DataType.java,3,1072,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.elasticsearch.xpack.esql.core.type,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\core\type\DataTypeConverter.java,3,45,"Possible God Class (WMC=126, ATFD=20, TCC=0.000%)",Design,GodClass
2,org.elasticsearch.xpack.esql.core.type,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\core\type\DataTypeConverter.java,3,45,The class 'DataTypeConverter' has a total cyclomatic complexity of 126 (highest 16).,Design,CyclomaticComplexity
3,org.elasticsearch.xpack.esql.core.type,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\core\type\DataTypeConverter.java,3,45,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
4,org.elasticsearch.xpack.esql.core.type,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\core\type\DataTypeConverter.java,3,52,"The method 'converterFor(DataType, DataType)' has a cyclomatic complexity of 16.",Design,CyclomaticComplexity
1,org.elasticsearch.xpack.esql.core.util,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\core\util\ByteMatchers.java,3,168,"The method 'affixContains(BytesRef, BytesRef, BytesRef, BytesRef)' has a cyclomatic complexity of 10.",Design,CyclomaticComplexity
1,org.elasticsearch.xpack.esql.core.util,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\core\util\DateUtils.java,3,97,The method 'toString(Object)' has a cyclomatic complexity of 11.,Design,CyclomaticComplexity
1,org.elasticsearch.xpack.esql.core.util,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\core\util\ReflectionUtils.java,3,18,The method 'detectSuperTypeForRuleLike(Class<?>)' has a cyclomatic complexity of 11.,Design,CyclomaticComplexity
1,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\AsyncExternalSourceBuffer.java,3,39,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\AsyncExternalSourceOperator.java,3,141,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
2,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\AsyncExternalSourceOperator.java,3,168,Avoid long parameter lists.,Design,ExcessiveParameterList
1,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\AsyncExternalSourceOperatorFactory.java,3,8,A value of 62 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\AsyncExternalSourceOperatorFactory.java,3,110,"Possible God Class (WMC=318, ATFD=119, TCC=9.046%)",Design,GodClass
3,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\AsyncExternalSourceOperatorFactory.java,3,110,The class 'AsyncExternalSourceOperatorFactory' has a total cyclomatic complexity of 318 (highest 37).,Design,CyclomaticComplexity
4,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\AsyncExternalSourceOperatorFactory.java,3,110,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
5,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\AsyncExternalSourceOperatorFactory.java,3,263,"The constructor 'AsyncExternalSourceOperatorFactory(StorageProvider, FormatReader, StoragePath, List<Attribute>, int, int, int, Executor, FileList, Map<StoragePath, FileSchemaInfo>, Set<String>, Map<String, Object>, String, Long, BlockFactory, ExternalSliceQueue, ErrorPolicy, int, int, int, List<Expression>, FilterPushdownSupport, Closeable, int, boolean)' has a cyclomatic complexity of 37.",Design,CyclomaticComplexity
6,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\AsyncExternalSourceOperatorFactory.java,3,434,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
7,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\AsyncExternalSourceOperatorFactory.java,3,434,Too many fields,Design,TooManyFields
8,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\AsyncExternalSourceOperatorFactory.java,3,1180,The method 'dynamicThreshold()' has a cyclomatic complexity of 11.,Design,CyclomaticComplexity
9,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\AsyncExternalSourceOperatorFactory.java,3,1458,"The method 'drainHotPath(ProducerState, ActionListener<Void>)' has a cyclomatic complexity of 12.",Design,CyclomaticComplexity
10,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\AsyncExternalSourceOperatorFactory.java,3,1558,The method 'advanceToNextUnit(ProducerState)' has a cyclomatic complexity of 10.,Design,CyclomaticComplexity
11,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\AsyncExternalSourceOperatorFactory.java,3,1596,The method 'openNextSliceQueueLeaf(ProducerState)' has a cyclomatic complexity of 33.,Design,CyclomaticComplexity
12,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\AsyncExternalSourceOperatorFactory.java,3,1774,The method 'openNextBatch(ProducerState)' has a cyclomatic complexity of 15.,Design,CyclomaticComplexity
13,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\AsyncExternalSourceOperatorFactory.java,3,1828,The method 'openNextMultiFile(ProducerState)' has a cyclomatic complexity of 15.,Design,CyclomaticComplexity
14,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\AsyncExternalSourceOperatorFactory.java,3,2216,"The method 'openWithParallelism(FormatReader, StorageObject, List<String>, ErrorPolicy, boolean, boolean, List<Attribute>, long, ConcurrentMap<String, List<Map<String, Object>>>)' has a cyclomatic complexity of 14.",Design,CyclomaticComplexity
1,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\CoalescedSplit.java,3,51,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\ColumnMapping.java,3,7,A value of 26 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\ColumnMapping.java,3,47,"Possible God Class (WMC=146, ATFD=26, TCC=22.000%)",Design,GodClass
3,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\ColumnMapping.java,3,47,The class 'ColumnMapping' has a total cyclomatic complexity of 146 (highest 15).,Design,CyclomaticComplexity
4,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\ColumnMapping.java,3,47,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
5,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\ColumnMapping.java,3,220,"The method 'pruneToPerFileQuery(ExternalSchema, ExternalSchema, ExternalSchema)' has a cyclomatic complexity of 15.",Design,CyclomaticComplexity
6,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\ColumnMapping.java,3,278,"The method 'mapPage(Page, BlockFactory, DataType[])' has a cyclomatic complexity of 10.",Design,CyclomaticComplexity
7,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\ColumnMapping.java,3,356,"The method 'mapFilters(List<Expression>, ExternalSchema)' has a cyclomatic complexity of 10.",Design,CyclomaticComplexity
8,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\ColumnMapping.java,3,394,"The method 'castBlock(Block, DataType, DataType, int, BlockFactory)' has a cyclomatic complexity of 15.",Design,CyclomaticComplexity
1,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\CompressionDelegatingFormatReader.java,3,32,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\ConcurrencyLimitedStorageObject.java,3,32,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\DataSourceCapabilities.java,3,52,The method 'build(List<DataSourcePlugin>)' has a cyclomatic complexity of 12.,Design,CyclomaticComplexity
1,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\DataSourceModule.java,3,8,A value of 45 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\DataSourceModule.java,3,78,"The constructor 'DataSourceModule(List<DataSourcePlugin>, DataSourceCapabilities, Settings, BlockFactory, ExecutorService, DataSourceCredentials, BooleanSupplier, ThreadPool, Environment, ResourceWatcherService)' has a cyclomatic complexity of 21.",Design,CyclomaticComplexity
1,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\DatasetRewriter.java,3,8,A value of 24 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\DatasetRewriter.java,3,61,"Possible God Class (WMC=64, ATFD=22, TCC=1.818%)",Design,GodClass
3,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\DatasetRewriter.java,3,61,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
4,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\DatasetRewriter.java,3,87,"The method 'resolve(String[], String[], ProjectMetadata, IndexNameExpressionResolver)' has a cyclomatic complexity of 11.",Design,CyclomaticComplexity
5,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\DatasetRewriter.java,3,242,"The method 'rewriteOne(UnresolvedRelation, DatasetMetadata, DataSourceMetadata, DatasetResolution, boolean)' has a cyclomatic complexity of 20.",Design,CyclomaticComplexity
1,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\ExternalFieldExtractOperator.java,3,244,The method 'materialize(Page)' has a cyclomatic complexity of 14.,Design,CyclomaticComplexity
1,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\ExternalMetadataColumns.java,3,159,"The method 'perFileValue(String, String, Long)' has a cyclomatic complexity of 11.",Design,CyclomaticComplexity
1,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\ExternalSourceOperatorFactory.java,3,8,A value of 21 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\ExternalSourceOperatorFactory.java,3,67,"The constructor 'ExternalSourceOperatorFactory(StorageProvider, FormatReader, StoragePath, List<Attribute>, int, int, ExternalSliceQueue)' has a cyclomatic complexity of 11.",Design,CyclomaticComplexity
3,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\ExternalSourceOperatorFactory.java,3,306,The method 'openFileSplit(ExternalSplit)' has a cyclomatic complexity of 15.,Design,CyclomaticComplexity
1,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\ExternalSourceResolver.java,3,7,A value of 52 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\ExternalSourceResolver.java,3,72,"Possible God Class (WMC=155, ATFD=36, TCC=6.456%)",Design,GodClass
3,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\ExternalSourceResolver.java,3,72,The class 'ExternalSourceResolver' has a total cyclomatic complexity of 155 (highest 21).,Design,CyclomaticComplexity
4,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\ExternalSourceResolver.java,3,72,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
5,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\ExternalSourceResolver.java,3,365,"The method 'resolveMultiFileSource(String, Map<String, Object>, List<PartitionFilterHint>, boolean)' has a cyclomatic complexity of 21.",Design,CyclomaticComplexity
6,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\ExternalSourceResolver.java,3,966,"The method 'resolveSingleSource(String, Map<String, Object>)' has a cyclomatic complexity of 13.",Design,CyclomaticComplexity
1,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\FileSourceFactory.java,3,8,A value of 25 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\FileSourceFactory.java,3,145,The method 'canHandle(String)' has a cyclomatic complexity of 11.,Design,CyclomaticComplexity
1,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\FileSplit.java,3,36,"Possible God Class (WMC=63, ATFD=7, TCC=23.333%)",Design,GodClass
2,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\FileSplit.java,3,36,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
3,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\FileSplit.java,3,207,"The constructor 'FileSplit(String, StoragePath, long, long, String, Map<String, Object>, Map<String, Object>, ColumnMapping, Map<String, Object>, SplitStats, List<Attribute>)' has a cyclomatic complexity of 16.",Design,CyclomaticComplexity
4,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\FileSplit.java,3,313,The method 'writeTo(StreamOutput)' has a cyclomatic complexity of 11.,Design,CyclomaticComplexity
1,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\FileSplitProvider.java,3,8,A value of 46 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\FileSplitProvider.java,3,95,"Possible God Class (WMC=209, ATFD=30, TCC=3.968%)",Design,GodClass
3,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\FileSplitProvider.java,3,95,The class 'FileSplitProvider' has a total cyclomatic complexity of 209 (highest 42).,Design,CyclomaticComplexity
4,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\FileSplitProvider.java,3,95,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
5,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\FileSplitProvider.java,3,191,The method 'discoverSplits(SplitDiscoveryContext)' has a cyclomatic complexity of 42.,Design,CyclomaticComplexity
6,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\FileSplitProvider.java,3,465,"The method 'tryBlockAlignedSplits(StoragePath, long, String, Map<String, Object>, Map<String, Object>, ColumnMapping, List<Attribute>, List<ExternalSplit>, StorageProvider)' has a cyclomatic complexity of 13.",Design,CyclomaticComplexity
7,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\FileSplitProvider.java,3,584,"The method 'tryRangeAwareSplits(StoragePath, long, String, Map<String, Object>, Map<String, Object>, ColumnMapping, List<Attribute>, List<ExternalSplit>, StorageProvider)' has a cyclomatic complexity of 10.",Design,CyclomaticComplexity
8,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\FileSplitProvider.java,3,652,"The method 'tryNewlineAlignedMacroSplits(StoragePath, long, String, Map<String, Object>, Map<String, Object>, ColumnMapping, List<Attribute>, long, int, List<ExternalSplit>, StorageProvider)' has a cyclomatic complexity of 15.",Design,CyclomaticComplexity
9,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\FileSplitProvider.java,3,652,Avoid long parameter lists.,Design,ExcessiveParameterList
10,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\FileSplitProvider.java,3,773,"The method 'tryIndexedSplits(IndexedDecompressionCodec, StoragePath, long, String, Map<String, Object>, Map<String, Object>, ColumnMapping, List<Attribute>, List<ExternalSplit>, StorageProvider)' has a cyclomatic complexity of 10.",Design,CyclomaticComplexity
11,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\FileSplitProvider.java,3,1045,"The method 'evaluateFilter(Expression, Map<String, Object>)' has a cyclomatic complexity of 12.",Design,CyclomaticComplexity
12,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\FileSplitProvider.java,3,1169,"The method 'compareValues(Object, Object)' has a cyclomatic complexity of 15.",Design,CyclomaticComplexity
1,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\FilterAdaptation.java,3,126,"The method 'adaptExpression(Expression, Set<String>, Map<String, DataType>)' has a cyclomatic complexity of 31.",Design,CyclomaticComplexity
1,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\FilterEvaluationOrderEstimator.java,3,51,The class 'FilterEvaluationOrderEstimator' has a total cyclomatic complexity of 84 (highest 24).,Design,CyclomaticComplexity
2,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\FilterEvaluationOrderEstimator.java,3,51,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
3,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\FilterEvaluationOrderEstimator.java,3,63,"The method 'orderByEstimatedCost(List<Expression>, SplitStats)' has a cyclomatic complexity of 10.",Design,CyclomaticComplexity
4,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\FilterEvaluationOrderEstimator.java,3,114,The method 'estimateEvaluationCost(Expression)' has a cyclomatic complexity of 10.,Design,CyclomaticComplexity
5,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\FilterEvaluationOrderEstimator.java,3,139,"The method 'estimateSelectivity(Expression, SplitStats, long)' has a cyclomatic complexity of 24.",Design,CyclomaticComplexity
6,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\FilterEvaluationOrderEstimator.java,3,215,"The method 'estimateEqualitySelectivity(String, Object, SplitStats)' has a cyclomatic complexity of 11.",Design,CyclomaticComplexity
1,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\FormatReaderRegistry.java,3,124,The method 'byExtension(String)' has a cyclomatic complexity of 14.,Design,CyclomaticComplexity
1,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\HivePartitionDetector.java,3,30,"Possible God Class (WMC=61, ATFD=11, TCC=0.000%)",Design,GodClass
2,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\HivePartitionDetector.java,3,30,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
3,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\HivePartitionDetector.java,3,66,The method 'detect(List<StorageEntry>)' has a cyclomatic complexity of 16.,Design,CyclomaticComplexity
4,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\HivePartitionDetector.java,3,155,The method 'extractPartitions(StoragePath)' has a cyclomatic complexity of 11.,Design,CyclomaticComplexity
1,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\OperatorFactoryRegistry.java,3,69,The method 'factory(SourceOperatorContext)' has a cyclomatic complexity of 10.,Design,CyclomaticComplexity
1,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\ParallelParsingCoordinator.java,3,8,A value of 24 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\ParallelParsingCoordinator.java,3,209,Avoid long parameter lists.,Design,ExcessiveParameterList
3,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\ParallelParsingCoordinator.java,3,244,Avoid long parameter lists.,Design,ExcessiveParameterList
4,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\ParallelParsingCoordinator.java,3,291,Avoid long parameter lists.,Design,ExcessiveParameterList
